Invoice_ID,Vendor_ID,Invoice_Date,Due_Date,Invoice_Amount,Tax_Amount,Total_Amount,Payment_Status,Payment_Date,Processing_Days,Approval_Level,Approved_By,Vendor_Reliability_Score,Transaction_Type,Invoice_Frequency,Avg_Invoice_Amount,Deviation_From_Avg,Fraud_Flag
INV_356848,V857,2023-09-20,2023-09-25,-100.0,10852.21,78510.22,Rejected ,2023-11-17,13.0,2,Jane Doe,8.0,invoice,19,6999,63.48,TRUE
INV_652208,V256,2023-05-11,2023-01-15,51118.0,3915.83,58681.24,Rejected ,2023-12-16,19.0,3,Tom Brown,9.0,Invoice,37,21193,24.74,
INV_197174,V859,2023-04-23,2023-06-13,75370.0,10912.14,80735.49,,2023-12-13,11.0,1,Mike Johnson,2.0,Invoice,47,41114,39.26,0
INV_533309,V907,2023-02-10,2023-11-11,1782.0,116.21,2052.93,,2023-08-05,2.0,5,jane,,Adjustment,23,40631,6.27,yes
INV_660298,V652,2023-01-05,2023-01-03,74198.0,8054.57,86559.8,1,2023-12-22,27.0,1,John Smith,9.0,invoice,44,16324,59.85,Low
INV_759395,V710,2023-08-01,2023-02-25,35793.0,5137.28,41809.46,,2023-10-14,0.0,1,jane,7.0,Credit,48,17681,33.27,No
INV_963652,V334,2023-03-10,2023-05-28,41558.0,7164.12,43636.47,,2023-01-20,1.0,1,John Smith,4.0,Adjustment,9,8619,-4.51,0
INV_847995,V305,2023-11-01,2023-11-22,50170.0,3197.14,58239.9,Y,2023-01-15,7.0,1,jane,3.0,Credit Note,32,33243,6.11,yes
INV_921373,V711,2023-03-05,2023-05-06,24974.0,4428.62,27916.19,N,2023-11-23,17.0,4,Tom Brown,1.0,Adjustment,4,33052,95.07,1
INV_135639,V792,2023-08-24,2023-07-05,83333.0,5510.37,92297.57,Rejected ,2023-06-04,24.0,3,,5.0,Adjustment,33,42189,40.45,no
INV_962838,V645,TBD,2023-10-04,32011.0,5378.61,35696.37,paid,2023-07-21,2.0,1,Sarah Williams,8.0,,23,8025,-1.11,High
INV_415535,V377,2023-03-16,2023-07-01,70693.0,4604.92,82520.93,N,2023-12-15,6.0,1,,8.0,Invoice,29,38453,-13.61,Yes
INV_784860,V159,2023-08-11,2023-02-18,49773.0,8511.9,56828.55,Rejected,2023-04-17,12.0,3,Jane Doe,5.0,invoice,2,1014,10.39,yes
INV_131654,V250,2023-02-15,2023-01-25,Unknown,2366.37,23399.72,pending,2023-08-28,7.0,3,Tom Brown,4.0,invoice,10,28151,24.57,0
INV_974644,V949,2023-06-28,2023-11-03,,5501.82,94596.06,paid,2023-04-13,6.0,4,Tom Brown,5.0,Credit,18,36257,52.13,1
INV_347536,V473,2023-01-18,2023-03-07,,9527.41,59077.31,Rejected ,2023-06-11,27.0,3,Mike Johnson,8.0,Credit,19,7037,-13.91,yes
INV_951346,V164,2023-07-28,2023-11-12,26482.0,4660.88,30385.0,0,2023-12-21,24.0,1,jane,3.0,Invoice,36,12460,12.34,no
INV_361172,V405,2023-01-28,2023-05-08,Negotiable,1303.42,15721.28,Pending,2023-07-24,0.0,2,john,6.0,Credit Note,39,29975,63.68,
INV_580037,V346,2023-11-10,2023-02-18,,1181.65,12482.04,paid,2023-07-09,0.0,3,Jane Doe,,invoice,31,32716,-36.77,Yes
INV_371375,V729,2023-07-28,2023-06-01,57880.0,5454.32,64535.61,Approved ,2023-05-26,23.0,5,Tom Brown,6.0,Credit Note,6,16224,87.05,FALSE
INV_166194,V589,2023-08-05,2023-01-06,9999999.0,4304.11,59216.58,N,2023-10-25,29.0,3,John Smith,6.0,Credit Note,25,9972,14.86,TRUE
INV_177312,V513,2023-01-18,2023-02-05,981.0,86.11,1054.84,0,2023-06-02,11.0,1,John Smith,4.0,Credit Note,19,11512,-17.16,Yes
INV_515515,V978,2023-10-03,2023-06-17,40995.0,3696.42,45288.45,Approved ,2023-03-11,7.0,1,jane,,,19,25262,71.03,FALSE
INV_591628,V871,2023-09-13,2023-05-10,8132.0,442.38,9576.88,Approved ,2023-03-18,4.0,4,Tom Brown,3.0,Credit Note,24,19081,-6.2,Low
INV_377730,V402,2023-11-04,2023-04-26,59423.0,6619.44,65867.11,Rejected,2023-08-27,25.0,1,Sarah Williams,10.0,Credit Note,41,9529,52.79,Low
INV_646513,V343,2023-06-17,2023-09-26,32833.0,4171.76,38199.26,pending,2023-11-17,0.0,1,John Smith,9.0,Invoice,18,1153,-21.11,Yes
INV_745179,V623,2023-09-25,2023-01-10,36839.0,5188.93,41150.01,Rejected ,2023-12-24,1.0,2,John Smith,9.0,Credit,29,26351,-20.1,Yes
INV_930101,V990,2023-03-22,2023-01-28,13142.0,810.81,14524.67,Paid,2023-10-10,3.0,5,Tom Brown,10.0,,28,12881,95.72,FALSE
INV_823884,V306,2023-08-22,2023-06-28,22382.0,3775.35,24139.14,pending,2023-09-11,26.0,3,Jane Doe,6.0,Credit,5,41110,-5.65,Yes
INV_368133,V241,2023-12-13,2023-09-16,89004.0,13579.18,97641.42,paid,2023-05-12,24.0,4,Sarah Williams,5.0,Debit Note,47,4398,-7.9,High
INV_687158,V955,2023-05-19,2023-08-17,27591.0,2910.81,32356.49,paid,2023-11-11,12.0,1,john,,Debit Note,26,32379,69.09,Yes
INV_813346,V624,2023-04-03,2023-04-03,1350.0,111.74,1452.79,Rejected ,2023-04-05,15.0,4,john,7.0,Credit,15,49295,-16.62,no
INV_462372,V200,2023-08-06,2023-06-07,30989.0,3431.54,34521.89,Paid,2023-11-04,14.0,4,john,4.0,Credit Note,15,1726,-48.89,0
INV_700067,V116,2023-03-23,2023-01-16,43827.0,6806.18,51203.4,0,2023-09-22,22.0,5,John Smith,3.0,Credit Note,6,15978,-34.3,FALSE
INV_249773,V487,2023-11-14,2023-08-14,85735.0,14277.02,95677.01,,2023-11-19,,1,Tom Brown,1.0,Credit,21,37352,10.34,no
INV_292505,V656,2023-12-08,2023-05-06,66273.0,10350.75,71161.38,pending,2023-10-06,26.0,5,,1.0,Invoice,22,8994,2.38,
INV_678529,V783,2023-12-25,2023-02-20,20045.0,3138.23,21822.15,Approved ,2023-02-19,27.0,4,John Smith,3.0,Credit,16,11445,24.49,1
INV_818601,V590,2023-10-03,2023-05-23,87626.0,8750.91,94780.49,Rejected ,2023-07-24,18.0,5,jane,4.0,invoice,5,44513,32.08,0
INV_408700,V597,2023-05-21,2023-03-14,358.0,27.92,420.8,Rejected,2023-04-04,28.0,2,,6.0,Debit Note,33,29108,24.66,1
INV_905154,V408,2023-02-20,2023-02-15,35968.0,5669.38,40132.44,Approved,2023-08-09,9.0,1,,6.0,Debit Note,1,25073,-9.88,yes
INV_648055,V285,2023-10-18,2023-09-07,75737.0,,86047.85,Paid,2023-04-02,15.0,3,Sarah Williams,3.0,Debit Note,14,8895,40.32,1
INV_416174,V649,2023-10-16,2023-06-24,39755.0,5664.58,45365.71,1,2023-12-14,7.0,3,Jane Doe,9.0,invoice,33,6150,75.68,no
INV_136756,V257,2023-03-20,2023-07-16,78357.0,5649.85,83033.96,Rejected,2023-09-20,20.0,5,john,,Adjustment,29,16880,81.01,Yes
INV_781176,V819,2023-11-20,2023-09-26,47713.0,5595.09,52048.57,pending,2023-03-28,19.0,1,Mike Johnson,10.0,Credit Note,40,28862,22.39,0
INV_813346,V643,2023-04-19,2023-01-20,66541.0,7716.84,78143.29,Rejected ,2023-09-28,10.0,3,john,7.0,Invoice,28,24935,58.53,Low
INV_438683,V204,2023-09-17,2023-01-25,9120.0,830.72,9635.17,Approved,2023-04-10,,1,jane,6.0,Credit,16,14797,97.08,
INV_355298,V437,2023-04-15,2023-04-07,38064.0,2510.91,43951.03,Y,2023-05-15,11.0,2,jane,1.0,Credit Note,6,2721,20.45,Y
INV_712232,V187,2023-05-22,2023-02-01,20828.0,2909.83,24211.39,Approved ,2023-09-15,23.0,3,jane,8.0,,23,48573,-19.44,yes
INV_106663,V920,2023-10-04,2023-07-13,4852.0,466.91,5514.69,pending,2023-05-11,18.0,1,Tom Brown,4.0,Invoice,4,6397,21.19,FALSE
INV_982464,V983,2023-05-21,2023-09-12,14575.0,963.34,16737.24,Pending,2023-08-10,23.0,1,John Smith,8.0,Debit Note,16,48974,98.35,TRUE
INV_213315,V803,2023-01-28,2023-02-05,35779.0,5696.27,41790.61,,2023-12-08,20.0,4,john,1.0,Adjustment,26,41281,6.25,yes
INV_524033,V529,2023-06-04,2023-01-27,98221.0,11309.83,107209.95,Approved ,2023-07-11,27.0,3,john,4.0,invoice,12,31047,4.99,High
INV_535293,V821,2023-04-03,2023-09-12,79378.0,8901.23,88596.61,Approved ,2023-01-01,11.0,3,jane,7.0,Adjustment,7,23344,4.06,Yes
INV_895592,V172,2023-03-24,2023-09-26,6814.0,691.01,7182.92,paid,2023-03-26,7.0,2,Sarah Williams,7.0,,12,22481,76.16,1
INV_459434,V994,2023-01-18,2023-11-07,88456.0,6868.07,97200.33,Paid,2023-02-10,10.0,1,jane,8.0,Invoice,23,5063,-37.57,High
INV_754616,V594,2023-06-25,2023-01-03,TBD,876.41,5529.51,Approved ,2023-09-23,30.0,3,Tom Brown,10.0,Adjustment,49,44185,38.42,no
INV_215276,V306,2023-07-19,2023-10-28,63932.0,6931.95,67828.15,pending,2023-01-28,19.0,1,Tom Brown,1.0,Adjustment,27,27579,72.37,no
INV_534167,V443,2023-01-18,2023-01-12,42075.0,5274.1,44319.46,Pending,2023-09-25,13.0,2,John Smith,1.0,Credit,16,103,-49.93,1
INV_985908,V139,2023-02-27,2023-02-25,5583.0,942.86,6258.47,Pending,2023-12-13,10.0,1,Sarah Williams,5.0,Credit,38,7433,-49.22,yes
INV_103770,V214,2023-07-03,2023-04-17,95254.0,9483.95,103359.17,N,2023-10-14,21.0,3,jane,1.0,Credit Note,42,20618,78.28,Yes
INV_867308,V266,2023-05-28,2023-05-09,5384.0,861.77,5853.8,0,2023-01-25,999.0,3,Tom Brown,8.0,Adjustment,2,29193,62.47,FALSE
INV_325763,V542,2023-05-06,2023-05-11,10677.0,1486.62,12500.16,,2023-10-23,18.0,3,Sarah Williams,2.0,,9,29612,60.97,1
INV_113228,V753,2023-03-09,2023-11-02,71862.0,4886.94,78957.89,paid,2023-06-11,15.0,2,John Smith,1.0,Debit Note,19,38756,98.88,FALSE
INV_538535,V356,2023-04-27,2023-11-15,11273.0,731.52,11854.96,,2023-01-13,10.0,2,jane,9.0,Credit,28,18062,12.88,Low
INV_934355,Vendor,2023-10-04,2023-07-26,27231.0,2518.6,31260.29,,2023-05-07,18.0,2,john,6.0,Credit,5,9198,42.0,FALSE
INV_364344,V541,2023-12-20,2023-11-21,692.0,120.91,762.41,,2023-05-21,13.0,3,John Smith,4.0,invoice,46,39869,79.9,
INV_385191,V592,2023-11-28,2023-01-08,N/A,10113.87,94186.33,0,2023-07-10,11.0,5,john,4.0,Debit Note,39,6399,75.93,no
INV_789716,V109,2023-12-08,2023-06-15,35181.0,3050.21,38827.02,Approved,2023-07-27,1.0,1,john,3.0,Credit,4,46930,1.43,Low
INV_127805,V738,2023-08-21,2023-02-04,86191.0,13042.09,101221.58,Rejected,2023-08-21,26.0,4,Mike Johnson,4.0,Debit Note,28,27074,-25.37,No
INV_139270,V265,2023-01-19,2023-12-14,53694.0,3558.5,60210.41,1,2023-11-23,7.0,4,jane,1.0,Debit Note,18,344,58.22,TRUE
INV_871580,V804,2023-08-14,2023-12-26,76122.0,5586.0,88757.85,Approved,2023-11-16,29.0,4,John Smith,4.0,Credit,36,22679,47.72,Yes
INV_531618,V930,2023-05-19,2023-08-09,52992.0,4820.04,58987.58,0,2023-04-04,28.0,3,Sarah Williams,10.0,Credit,50,37503,51.91,Low
INV_382956,V559,2023-12-02,2023-08-16,39148.0,2883.81,41344.06,Approved ,2023-11-17,9.0,4,John Smith,3.0,invoice,11,45741,18.9,1
INV_153467,V356,2023-02-08,2023-03-13,N/A,407.29,2545.14,1,2023-09-14,3.0,2,john smith,10.0,Adjustment,28,27406,29.59,no
INV_231190,V680,2023-01-13,2023-07-23,99999999.0,1962.19,13606.67,1,2023-08-11,14.0,1,,6.0,Debit Note,43,36224,-16.84,High
INV_197934,V161,2023-03-03,2023-07-01,11670.0,2038.73,12479.94,Approved ,2023-07-13,28.0,5,Tom Brown,2.0,Invoice,2,23724,31.23,0
INV_285476,V703,2023-08-07,2023-08-18,33794.0,3735.96,36584.68,Approved ,2023-09-18,29.0,3,Tom Brown,1.0,Adjustment,1,45770,54.86,Yes
INV_659877,V625,2023-03-15,2023-02-06,22777.0,3562.92,26317.38,pending,2023-09-13,8.0,5,jane,2.0,Credit,19,2898,-46.74,Low
INV_828783,V892,2023-05-10,2023-03-07,75006.0,7507.23,85667.02,,2023-10-01,9.0,4,,8.0,Adjustment,9,46091,90.91,1
INV_263412,V355,2023-02-04,2023-11-28,25098.0,4034.27,28166.44,,2023-09-19,24.0,1,Sarah Williams,4.0,Invoice,16,36461,15.21,1
INV_808214,V718,2023-11-22,2023-05-10,60388.0,4895.73,68223.88,,2023-11-12,,2,Tom Brown,3.0,Credit,33,47051,11.97,1
INV_287644,V853,2023-01-18,2023-01-20,14934.0,899.27,16388.61,Approved,2023-08-21,9.0,4,Mike Johnson,2.0,Invoice,22,26675,18.91,
INV_878720,V930,2023-01-05,2023-08-02,34094.0,3577.13,37402.38,Rejected,2023-08-08,30.0,1,,5.0,Invoice,11,39360,42.91,
INV_240341,V732,2023-08-17,2023-09-06,18485.0,2377.45,19905.69,N,2023-02-26,27.0,4,Tom Brown,5.0,invoice,29,47231,54.26,Low
INV_136222,V926,2023-02-26,2023-12-11,14030.0,2011.25,16539.64,1,2023-05-23,27.0,1,Tom Brown,8.0,Adjustment,38,27086,-22.08,
INV_312387,V877,2023-11-16,2023-10-19,59628.0,5678.19,66715.35,1,2023-10-18,12.0,2,Mike Johnson,4.0,Debit Note,9,26470,68.21,FALSE
INV_875089,V384,2023-10-03,2023-05-03,36972.0,3748.58,39411.67,Rejected,2023-12-18,1.0,2,Tom Brown,7.0,Credit Note,40,33183,93.61,No
INV_991854,V548,2023-10-23,2023-01-08,33482.0,5291.92,37449.82,Rejected,2023-03-16,5.0,4,Sarah Williams,7.0,Credit,9,29947,59.3,0
INV_201621,V235,2023-08-27,2023-05-05,63573.0,6454.13,69762.71,Rejected ,2023-11-02,3.0,4,John Smith,1.0,invoice,6,46932,42.25,High
INV_627033,V441,2023-05-02,2023-10-20,25671.0,2414.32,28084.29,,2023-07-27,5.0,2,Mike Johnson,8.0,Invoice,36,8189,-42.38,1
INV_833363,V610,2023-01-22,2023-07-16,17710.0,1222.17,18877.38,Approved ,2023-01-15,26.0,5,jane,4.0,Adjustment,16,4890,64.01,yes
INV_475021,V187,2023-02-24,2023-10-22,92342.0,15528.35,105249.79,Approved ,2023-04-28,,4,Tom Brown,2.0,Credit Note,8,38114,15.85,0
INV_481502,V674,2023-02-09,2023-01-20,35915.0,5965.38,39831.95,paid,2023-02-17,10.0,5,Tom Brown,2.0,,10,25032,-12.19,0
INV_812894,V207,2023-03-10,2023-10-04,96824.0,15559.93,103620.39,,2023-02-16,8.0,2,,8.0,,18,46512,85.1,0
INV_939082,V661,2023-12-17,2023-05-15,29720.0,4468.84,31640.94,N,2023-05-04,11.0,4,john,10.0,Adjustment,1,42646,2.89,Yes
INV_810199,V783,2023-08-11,2023-01-02,84569.0,9306.0,89756.01,Rejected,2023-06-12,6.0,3,Jane Doe,3.0,Invoice,17,38551,70.24,TRUE
INV_567777,V564,2023-09-17,2023-04-18,9999999.0,13646.31,104731.68,0,2023-09-05,6.0,5,john,9.0,Invoice,29,13888,33.59,Low
INV_771307,V731,2023-01-26,2023-12-27,4119.0,504.96,4549.42,Rejected ,2023-08-17,26.0,4,Tom Brown,6.0,Credit Note,13,19121,45.69,1
INV_781290,V779,2023-03-16,2023-01-12,49571.0,7343.11,55371.12,paid,2023-02-11,10.0,4,john,,ADJ,36,46102,29.0,FALSE
INV_691732,V958,2023-01-20,2023-03-10,18077.0,1558.95,18982.8,Pending,2023-02-05,1.0,3,Mike Johnson,9.0,Credit Note,33,24421,95.59,
INV_821622,V923,2023-03-17,2023-04-19,70473.0,,82426.45,Pending,2023-09-11,16.0,4,Jane Doe,3.0,Debit Note,36,15455,65.13,
INV_789763,V776,2023-06-03,2023-10-22,82106.0,7846.78,88579.02,Paid,2023-10-16,9.0,1,Tom Brown,7.0,,24,8798,-8.19,1
INV_393476,V370,2023-01-07,2023-04-22,42877.0,4882.56,45295.36,Rejected,2023-11-22,18.0,5,Tom Brown,1.0,,15,32249,4.18,No
INV_968889,V641,2023-02-18,2023-03-08,64752.0,11432.22,69029.52,Y,2023-01-02,28.0,1,,9.0,,8,48456,84.43,
INV_636107,V949,2023-01-17,2023-11-25,19592.0,2227.83,21888.57,N,2023-08-15,4.0,5,Mike Johnson,5.0,,14,29936,2.23,yes
INV_419167,V557,2023-11-22,2023-07-13,80882.0,11220.2,93309.09,,2023-05-25,30.0,3,Mike Johnson,6.0,Credit Note,8,49669,-9.13,No
INV_871095,V224,2023-08-01,2023-02-18,82551.0,10242.46,88928.28,1,2023-08-25,3.0,4,Mike Johnson,2.0,Adjustment,44,8691,52.8,1
INV_738553,V933,2023-04-14,2023-05-26,37280.0,4607.15,41508.82,0,2023-09-12,8.0,3,Jane Doe,3.0,Debit Note,26,4580,56.97,0
INV_139412,V734,2023-08-19,2023-05-20,10930.0,1689.48,12725.09,0,2023-04-13,19.0,3,Mike Johnson,5.0,Credit,16,18981,76.98,1
INV_509264,V533,2023-08-20,2023-10-08,23202.0,3877.76,26963.23,0,2023-06-27,19.0,2,john,2.0,Credit Note,30,43148,39.36,no
INV_790586,V129,2023-06-20,2023-04-21,83668.0,9122.03,89277.5,pending,2023-02-07,18.0,2,Jane Doe,6.0,invoice,48,24958,-28.6,0
INV_251535,V430,2023-10-27,2023-12-22,79602.0,7888.27,91737.25,Approved,2023-04-11,6.0,3,john,7.0,Debit Note,16,46953,-6.4,1
INV_666076,V884,2023-03-22,2023-12-24,94616.0,9881.74,102145.86,,2023-02-06,19.0,5,Sarah Williams,5.0,,15,34900,87.96,FALSE
INV_659730,V671,2023-10-22,2023-10-04,83492.0,12205.5,97764.09,Rejected,2023-11-08,28.0,1,Tom Brown,2.0,Credit,39,37514,52.4,Yes
INV_546611,V154,2023-03-02,2023-12-28,7143.0,898.93,8253.61,Paid,2023-08-06,3.0,4,,9.0,Invoice,40,48149,-48.09,High
INV_598977,V948,2023-04-13,2023-11-13,76208.0,8001.55,85454.56,paid,2023-04-03,10.0,1,Sarah Williams,8.0,Debit Note,2,48889,-49.91,1
INV_428413,V559,2023-05-21,2023-02-08,13613.0,1415.73,14393.76,Y,2023-05-22,4.0,2,john,7.0,invoice,12,30181,88.89,
INV_484251,V757,2023-12-27,2023-08-13,9010.0,1116.83,9913.33,N,2023-10-12,26.0,5,jane,6.0,,27,926,-43.73,High
INV_646044,V861,2023-10-03,2023-02-20,23822.0,1947.79,26149.01,Y,2023-10-18,30.0,3,Tom Brown,3.0,Invoice,27,5507,39.81,no
INV_611837,V269,2023-08-23,2023-01-02,16550.0,2264.07,19117.67,Y,2023-07-22,28.0,1,Mike Johnson,5.0,Credit,16,40189,-22.14,TRUE
INV_573360,V503,2023-03-02,2023-08-28,52003.0,7058.07,60391.52,,2023-12-28,8.0,5,Mike Johnson,1.0,Adjustment,22,31061,-47.2,
INV_599904,V111,2023-12-18,2023-05-17,,7631.45,55657.02,Rejected,2023-01-26,15.0,2,Sarah Williams,3.0,,34,32486,77.75,
INV_769719,V,2023-07-14,2023-08-04,86447.0,7160.89,94588.26,Approved,2023-11-07,0.0,3,Jane Doe,8.0,,6,16793,18.26,
INV_110103,V263,2023-11-15,2023-07-22,,3779.83,31710.78,Approved,2023-05-04,14.0,3,Sarah Williams,7.0,Credit,43,14258,75.15,
INV_414538,V660,2023-10-09,2023-01-19,77342.0,10329.31,87409.41,,2023-11-05,20.0,5,jane,2.0,Adjustment,42,6942,68.04,
INV_291021,V600,2023-05-08,2023-10-07,29364.0,2537.16,32090.99,Paid,2023-04-20,15.0,4,john,2.0,invoice,18,25698,88.79,no
INV_791439,V638,2023-09-19,2023-06-27,94281.0,,110500.21,Pending,2023-01-09,24.0,2,John Smith,5.0,invoice,25,8740,71.72,0
INV_505649,V748,2023-08-27,2023-10-26,51495.0,7120.44,59093.2,1,2023-01-27,13.0,3,Jane Doe,2.0,Debit Note,34,42855,-32.87,N
INV_264509,V583,2023-01-11,2023-10-16,6071.0,994.63,6734.98,Approved,2023-07-18,21.0,2,Mike Johnson,9.0,,31,24882,1.63,no
INV_195029,V587,2023-02-24,2023-04-16,89854.0,11815.05,103718.34,paid,2023-05-07,17.0,2,John Smith,1.0,Debit Note,9,2615,-27.59,0
INV_942224,V875,2023-05-04,2023-03-26,23924.0,2754.78,27218.71,0,2023-05-26,11.0,5,Sarah Williams,1.0,Debit Note,44,49448,-2.07,Yes
INV_935402,V439,2023-09-03,2023-08-28,17690.0,,20654.32,Y,2023-06-20,1.0,1,John Smith,2.0,Debit Note,35,9414,19.32,Low
INV_778716,V348,2023-11-10,2023-03-10,,3950.1,41282.78,Paid,2023-11-01,29.0,5,John Smith,10.0,Debit Note,1,39513,-40.13,
INV_343221,V450,2023-06-13,2023-03-23,25842.0,2190.21,29177.57,Pending,2023-08-25,16.0,5,jane,4.0,Invoice,35,42721,37.36,0
INV_993744,V490,2023-11-08,2023-01-01,73221.0,12434.48,84537.96,Y,2023-03-04,2.0,1,Mike Johnson,7.0,Credit,23,16287,58.47,No
INV_668404,V295,2023-05-22,2023-11-19,99429.0,12402.75,114700.98,Y,2023-08-06,3.0,2,jane,4.0,Invoice,42,22051,-42.11,1
INV_250116,V817,2023-03-01,2023-10-09,97195.0,9142.71,110754.94,,2023-08-25,7.0,1,john,10.0,Adjustment,45,39254,5.0,1
INV_317888,V452,2023-11-25,2023-12-18,77367.0,9719.87,82002.03,1,2023-08-25,16.0,2,Sarah Williams,6.0,,27,14583,43.32,1
INV_248521,V704,2023-08-28,2023-06-25,40626.0,6643.97,45331.13,Approved,2023-08-11,24.0,2,,10.0,Credit Note,44,33830,28.71,yes
INV_845937,V224,2023-06-18,2023-04-22,34678.0,4651.27,40270.25,N,2023-02-03,24.0,3,,1.0,Credit Note,1,44041,-17.58,yes
INV_518405,V469,2023-12-03,2023-01-21,444.0,28.2,482.44,paid,2023-05-09,9.0,1,Sarah Williams,2.0,invoice,38,44961,11.34,FALSE
INV_469516,V484,2023-07-17,2023-05-06,43369.0,2207.0,48318.07,Y,2023-09-03,12.0,4,john,6.0,Credit,1,49269,88.15,FALSE
INV_410796,V745,2023-09-05,2023-12-26,43087.0,5826.96,47945.0,Approved,2023-08-04,26.0,2,John Smith,6.0,,46,9816,34.03,1
INV_722115,V758,2023-07-11,2023-10-08,34807.0,3795.28,39363.07,Paid,2023-02-07,8.0,5,Jane Doe,1.0,Debit Note,46,30219,-33.74,
INV_803118,V523,2023-01-19,2023-07-26,41226.0,2899.67,44283.63,N,2023-02-20,29.0,5,jane,1.0,invoice,32,36809,23.32,High
INV_117942,V947,2023-03-28,2023-09-06,59813.0,8862.73,69033.53,Pending,2023-11-20,25.0,1,,8.0,,11,37751,-3.67,Low
INV_170277,V407,2023-08-04,2023-07-12,24441.0,3324.12,25696.63,0,2023-05-11,26.0,1,jane,6.0,Credit Note,20,28183,42.89,no
INV_998592,V568,2023-06-11,2023-09-10,9390.0,1570.78,10759.41,,2023-10-04,14.0,4,Jane Doe,7.0,Adjustment,7,31795,-13.88,Yes
INV_660535,V795,2023-12-03,2023-12-26,96061.0,15362.2,106151.76,Y,2023-08-02,29.0,4,Tom Brown,7.0,Credit Note,32,43461,42.27,High
INV_230532,V744,2023-06-23,2023-06-19,91002.0,8572.93,96045.9,N,2023-04-16,7.0,3,Tom Brown,6.0,Credit,50,26473,-44.44,no
INV_477680,V255,2023-03-24,2023-09-27,69397.0,11209.82,76285.63,paid,2023-12-23,3.0,3,Tom Brown,9.0,,22,9335,39.31,High
INV_867086,V700,2023-08-19,2023-09-18,65444.0,11688.97,68885.82,Paid,2023-11-17,30.0,4,Tom Brown,4.0,,18,36895,6.0,No
INV_160695,V727,2023-09-05,2023-04-07,-100.0,10502.95,67283.59,Approved ,2023-01-03,6.0,5,Mike Johnson,,Adjustment,32,3401,44.64,no
INV_703441,V701,2023-02-08,2023-09-02,4875.0,718.91,5462.43,Pending,2023-11-18,22.0,3,Jane Doe,4.0,Adjustment,37,30681,52.28,High
INV_519487,V858,2023-01-18,2023-06-25,20674.0,2280.81,22170.7,Pending,2023-07-19,29.0,2,jane,7.0,Adjustment,13,41808,-45.64,1
INV_720288,V155,2023-02-17,2023-08-13,32403.0,3216.68,37300.49,Pending,2023-02-03,24.0,5,john,5.0,invoice,18,30796,-45.89,0
INV_952952,V716,2023-07-20,2023-07-20,13377.0,2340.73,15651.77,Rejected,2023-08-26,28.0,4,Sarah Williams,4.0,Credit Note,12,24956,88.37,no
INV_197509,V257,2023-05-20,2023-10-16,38147.0,6052.01,41564.8,pending,2023-05-24,22.0,1,,4.0,Credit,42,29560,78.43,0
INV_343679,V350,2023-02-17,2023-07-27,67065.0,3785.1,75088.69,,2023-12-15,18.0,5,john,4.0,invoice,15,43328,55.47,TRUE
INV_514494,V852,2023-02-09,2023-10-25,71658.0,10457.72,81788.52,pending,2023-11-22,10.0,5,John Smith,3.0,Credit,34,9594,81.4,Low
INV_829790,V204,Invalid,2023-04-04,14321.0,1418.58,15918.57,Paid,2023-09-01,29.0,2,Sarah Williams,7.0,,41,41644,34.71,No
INV_857793,V615,2023-08-19,2023-03-08,51094.0,3670.66,58509.5,,2023-09-07,19.0,1,john,8.0,Adjustment,46,35428,83.24,No
INV_749657,V933,2023-09-14,2023-02-08,17772.0,2361.06,20397.11,Paid,2023-09-18,14.0,3,John Smith,5.0,,41,2199,-9.1,No
INV_532369,V333,2023-01-09,2023-08-18,31822.0,3134.32,35863.24,,2023-01-26,15.0,4,Tom Brown,8.0,,19,47747,24.56,Yes
INV_798217,V574,2023-01-27,2023-07-16,63413.0,8948.18,73901.28,Pending,2023-09-05,20.0,4,Mike Johnson,3.0,Adjustment,27,31254,86.68,High
INV_376591,V646,2023-09-14,2023-04-14,76668.0,12898.58,83442.43,Y,2023-04-17,22.0,1,,2.0,Adjustment,26,17326,18.83,No
INV_531477,V405,2023-10-21,2023-10-05,59425.0,10663.67,62533.75,Rejected ,2023-04-08,8.0,3,,4.0,Adjustment,19,13285,6.07,1
INV_405457,V529,2023-08-01,2023-04-08,49065.0,6597.52,54896.91,Pending,2023-05-15,3.0,5,Mike Johnson,4.0,Credit Note,29,42377,59.67,0
INV_735612,Vendor,2023-03-21,2023-12-17,18268.0,1141.67,20621.7,N,2023-05-02,2.0,4,jane,6.0,Credit,11,45641,20.9,no
INV_946475,V312,2023-11-03,2023-06-06,23430.0,2473.33,26878.41,Paid,2023-12-12,27.0,4,Sarah Williams,8.0,Invoice,37,9023,-20.06,0
INV_277043,V646,2023-08-07,2023-04-23,33902.0,5319.56,39036.56,Rejected ,2023-06-19,,4,Mike Johnson,4.0,Credit,37,35699,-33.33,FALSE
INV_935106,V371,2023-10-13,2023-11-23,72458.0,11393.22,85360.07,,2023-12-16,2.0,2,Sarah Williams,6.0,Invoice,21,43151,90.9,TRUE
INV_207250,V941,2023-03-06,2023-07-14,17503.0,3087.94,19539.45,paid,2023-10-21,7.0,5,Jane Doe,9.0,Credit,26,6436,-3.19,0
INV_684246,V168,2023-09-18,2023-12-23,31607.0,3757.66,34273.69,Paid,2023-02-11,17.0,4,John Smith,7.0,Credit Note,7,39242,87.32,0
