Invoice_ID,Vendor_ID,Invoice_Date,Due_Date,Invoice_Amount,Tax_Amount,Total_Amount,Payment_Status,Payment_Date,Processing_Days,Approval_Level,Approved_By,Vendor_Reliability_Score,Transaction_Type,Invoice_Frequency,Avg_Invoice_Amount,Deviation_From_Avg,Fraud_Flag,Fraud_Real,Amount_ZScore,Deviation_Abs,Processing_ZScore,Tax_Ratio,risk_composite,Anomaly_Label,Anomaly_Score,Combined_Anomaly
INV_776252,V758,2023-11-13,2023-05-13,67143.0,10359.36,78812.4,Rejected,2023-05-08,27.0,5,Tom Brown,4.0,Debit Note,17,34728,10.86,No,0.0,-0.0645857338917859,10.86,0.19781166034759015,0.13144327542366432,0.38516889583049563,0,0.03994564079017521,0
INV_373184,V536,2023-04-13,2023-08-15,9999999.0,2865.57,27997.05,N,2023-10-18,11.0,1,john,8.0,,9,28708,-27.42,0,0.0,1.5363164498557969,27.42,-0.14007230594297376,0.10235256928855005,0.5005341358626055,1,-0.042777192417973176,1
INV_658070,V419,2023-06-07,2023-05-25,80389.0,4847.67,85136.17,Nan,2023-10-21,29.0,2,Mike Johnson,8.0,Credit Note,17,6458,0.1,High,1.0,-0.06245084435690083,0.1,0.24004715613391064,0.056940193574599375,0.15879724229146677,0,0.008090106055827051,0
INV_414746,V826,2023-08-14,2023-03-13,11203.0,1785.34,12684.23,Nan,2023-11-25,8.0,3,,7.0,,34,44750,15.91,Yes,1.0,-0.07360171762887419,15.91,-0.2034255496224545,0.14075272996468843,0.257964175969143,0,0.055062085576625286,0
INV_108795,V288,2023-02-02,2023-09-02,59913.0,7132.79,64968.01,N,2023-01-20,19.0,4,john,5.0,Debit Note,34,29987,32.65,0,0.0,-0.06575101030256797,32.65,0.028869677202308187,0.10978926397776383,0.37043065364085986,0,0.09108751819918409,0
INV_828752,V325,2023-10-14,2023-11-14,37583.0,3628.72,41698.35,Approved,2023-06-18,22.0,3,john,3.0,,12,49845,88.99,1,1.0,-0.06934998986726552,88.99,0.09222292088178892,0.08702310762895894,0.5996734361057214,0,0.02110842074034558,1
INV_235199,V729,2023-11-07,2023-09-01,61271.0,5067.46,72181.7,Approved,2023-05-15,24.0,1,Mike Johnson,6.0,Adjustment,43,9011,-1.61,1,1.0,-0.06553213819110987,1.61,0.1344584166681094,0.07020422073738912,0.19810519013843841,0,0.030367695180515464,0
INV_814910,V983,2023-06-05,2023-01-18,77737.0,7867.08,81997.5,Rejected,2023-07-19,23.0,4,Tom Brown,3.0,Invoice,29,2061,-48.28,0,0.0,-0.06287827354658188,48.28,0.11334066877494917,0.09594292508917955,0.4994167550255587,0,0.017244374623656245,0
INV_647564,V228,2023-05-04,2023-05-26,3430.0,615.36,3647.73,Rejected,2023-10-19,29.0,5,,10.0,Invoice,43,16983,4.34,Yes,1.0,-0.07485451064976063,4.34,0.24004715613391064,0.16869669630153547,0.16399797555003873,1,-0.03457023934061576,1
INV_287664,V536,2023-08-11,2023-02-17,99511.0,14884.85,114570.98,Approved,2023-09-04,30.0,3,,10.0,Debit Note,6,23447,68.35,No,0.0,-0.05936890583311459,68.35,0.2611649040270709,0.12991815204862522,0.3160985167706835,1,-0.053819941194525156,1
INV_336186,V402,2023-07-16,2023-05-26,4766.0,764.84,5606.2,Paid,2023-01-01,15.0,5,Sarah Williams,9.0,invoice,25,44791,52.54,0,0.0,-0.0746391843309771,52.54,-0.05560131437033279,0.1364275266669045,0.31588803402174537,0,0.016390668862368063,1
INV_302648,V119,2023-05-27,2023-07-13,96644.0,5107.32,101679.94,Approved,2023-09-15,12.0,1,john,7.0,Debit Note,44,27552,-31.85,TRUE,1.0,-0.05983098708756993,31.85,-0.11895455804981352,0.050229376610568414,0.250359381124986,0,0.02658607788080497,0
INV_807842,V375,2023-08-14,2023-02-26,82002.0,8335.35,89393.55,Nan,2023-12-09,13.0,2,Sarah Williams,2.0,Debit Note,30,33169,-37.37,Low,0.0,-0.062190873284896475,37.37,-0.09783681015665328,0.09324330446659743,0.4592236961804773,0,0.06320296590345403,0
INV_510059,V894,2023-09-24,2023-05-10,45753.0,6429.62,49201.04,1,2023-07-04,24.0,4,Mike Johnson,6.0,,38,3647,77.47,Low,0.0,-0.06803321140584237,77.47,0.1344584166681094,0.13068057097980043,0.48618540478138494,0,0.03978602481227461,1
INV_791396,V597,2023-06-16,2023-01-08,19485.0,5107.32,22221.76,Rejected,2023-06-07,13.0,2,Jane Doe,4.0,Adjustment,41,7173,94.82,High,1.0,-0.07226688785928954,94.82,-0.09783681015665328,0.22983418055095547,0.5635888990953558,0,0.005798596349523233,1
INV_710796,V670,2023-10-24,2023-12-06,32358.0,4934.47,35639.65,Nan,2023-06-22,25.0,4,Mike Johnson,4.0,Debit Note,16,44271,-41.6,FALSE,0.0,-0.070192115627478,41.6,0.15557616456126966,0.13845450221873673,0.4521748478096861,0,0.040494554124862914,0
INV_516819,V476,2023-10-01,2023-09-12,4887.0,574.82,5217.8,Rejected,2023-01-08,24.0,1,Mike Johnson,5.0,,45,17281,89.01,0,0.0,-0.07461968247126692,89.01,0.1344584166681094,0.11016520372570816,0.4971226989944699,1,-0.006194683349379226,1
INV_798806,V995,2023-03-04,2023-04-18,14009.0,2228.03,16084.19,Paid,2023-10-02,29.0,2,Sarah Williams,1.0,Adjustment,2,24318,-19.53,TRUE,1.0,-0.07314946789047108,19.53,0.24004715613391064,0.13852298437160965,0.4642269669981809,0,0.0042526763603703,0
INV_578238,V761,2023-02-18,2023-11-25,33399.0,5626.68,36083.55,N,2023-05-19,10.0,5,Jane Doe,10.0,,6,23607,53.6,no,0.0,-0.0700243351650127,53.6,-0.16119005383613402,0.15593476805912942,0.29898337510842266,0,0.03908439790611823,1
INV_676730,V574,2023-11-16,2023-07-12,19204.0,2709.37,22357.34,Nan,2023-11-12,8.0,1,jane,3.0,Credit Note,44,19619,64.23,1,1.0,-0.07231217730208757,64.23,-0.2034255496224545,0.12118480999975846,0.5026662679037858,0,0.03774862732149742,1
INV_607417,V338,32/01/2023,2023-03-17,15462.0,5107.32,18097.59,Approved,2023-10-01,10.0,3,John Smith,9.0,invoice,49,10084,-17.55,No,0.0,-0.07291528440155458,17.55,-0.16119005383613402,0.28220995171180246,0.186411564955731,0,0.022816003391597117,0
INV_347906,V396,2023-01-10,2023-01-21,42944.0,6520.18,48305.5,Paid,2023-08-10,18.0,4,Mike Johnson,7.0,Invoice,35,34671,-44.13,High,1.0,-0.06848594466142838,44.13,0.007751929309147943,0.13497800457504838,0.3322499783286578,0,0.05481293336283749,0
INV_660842,V438,2023-03-21,2023-02-26,30094.0,1562.53,34722.34,Pending,2023-09-15,13.0,4,Jane Doe,1.0,invoice,43,26667,44.63,No,0.0,-0.07055700992817103,44.63,-0.09783681015665328,0.04500071135758708,0.5576769235091322,0,0.052682502011108634,0
INV_417438,V443,2023-02-18,2023-07-19,100.0,3424.12,39876.37,Y,2023-07-28,12.0,2,Jane Doe,7.0,Credit,49,36266,52.76,High,1.0,-0.07539121472277643,52.76,-0.11895455804981352,0.08586839775034688,0.3362014266520273,0,0.028054571415504492,1
INV_867110,V519,2023-02-08,2023-01-14,82349.0,4939.74,92839.77,Rejected,2023-03-04,15.0,4,jane,9.0,invoice,30,18941,0.87,1,1.0,-0.06213494646407471,0.87,-0.05560131437033279,0.05320715464934908,0.13837718644836486,0,0.043574395377648234,0
INV_136500,V565,2023-12-26,2023-11-08,40492.0,3356.29,44541.59,Y,2023-12-12,0.0,5,Jane Doe,9.0,,16,29093,8.27,yes,1.0,-0.06888113937224961,8.27,-0.37236753276773643,0.07535182286936772,0.2294413577896104,0,0.026122352924458858,0
INV_753477,V169,2023-13-45,2023-09-05,8229.0,1046.13,9176.7,Rejected,2023-08-12,9.0,5,Tom Brown,5.0,Credit Note,11,424,14.67,High,1.0,-0.07408104432951954,14.67,-0.18230780172929426,0.11399849619144137,0.3611723791252981,0,0.010862354763501947,0
INV_149550,V717,2023-06-20,2023-12-26,86354.0,9500.12,95927.99,Nan,2023-12-26,3.0,3,Jane Doe,1.0,Adjustment,2,42422,-3.53,yes,1.0,-0.061489451024907056,3.53,-0.30901428908825573,0.09903386905114972,0.44424003356821984,0,0.009934884492151297,0
INV_849769,V669,2023-04-21,2023-03-10,138.0,23.26,148.81,Rejected,2023-02-04,24.0,4,jane,2.0,Adjustment,15,15353,47.24,no,0.0,-0.07538509017179307,47.24,0.1344584166681094,0.1563066998185606,0.5369657805345751,0,0.009076941377808956,0
INV_205301,V382,2023-10-28,2023-05-07,32463.0,3356.14,35279.73,Pending,2023-07-05,10.0,4,,9.0,invoice,10,16299,3.6,1,1.0,-0.07017519252607661,3.6,-0.16119005383613402,0.09512941283847692,0.16401354658063544,0,0.04848803328450341,0
INV_708783,V971,TBD,2023-10-15,60556.0,4597.84,65861.92,0,2023-04-02,3.0,3,john,4.0,Adjustment,33,35116,-45.46,1,1.0,-0.06564737645303369,45.46,-0.30901428908825573,0.06981029402118857,0.4658616186538451,0,0.05509856903796784,0
INV_704664,V395,,2023-12-20,10422.0,675.03,11815.43,Approved,2023-01-13,999.0,3,john,10.0,Credit Note,18,4321,-43.45,Yes,1.0,-0.07372759326882174,43.45,20.72426261249935,0.05713122586312982,3.3137349105286664,1,-0.14646426210904684,1
INV_879387,V904,2023-01-27,2023-10-12,24401.0,3989.0,27812.12,N,2023-08-27,22.0,2,,4.0,Debit Note,26,41586,4.59,No,0.0,-0.07147456436891546,4.59,0.09222292088178892,0.14342667872855433,0.29189835100605144,0,0.05322113172489662,0
INV_568614,V490,32/01/2023,2023-04-09,23695.0,3894.98,25654.05,Approved,2023-04-07,20.0,2,Sarah Williams,7.0,Credit Note,18,33417,95.77,0,0.0,-0.07158835207929058,95.77,0.049987425095468434,0.15182709942484715,0.4541257841801784,0,0.0172020975475779,1
INV_320870,V350,2023-10-25,2023-06-12,86042.0,5884.88,98755.49,Pending,2023-08-14,14.0,1,john,1.0,,3,48462,19.7,Yes,1.0,-0.061539736811928356,19.7,-0.07671906226349304,0.0595904085939931,0.4179158067019097,0,0.019588749126855154,0
INV_557461,V347,2023-11-01,2023-04-24,88312.0,5107.32,100570.38,Rejected,2023-01-25,6.0,4,john smith,10.0,Debit Note,18,9994,26.94,yes,1.0,-0.06117387547686953,26.94,-0.24566104540877498,0.05078354083975818,0.20990393190669016,0,0.03865274865423651,0
INV_693869,V263,2023-09-12,2023-09-07,55950.0,3039.99,62815.33,Y,2023-09-07,22.0,2,jane,9.0,Invoice,28,29135,-25.72,FALSE,0.0,-0.06638973650117506,25.72,0.09222292088178892,0.048395670292586214,0.17927138543250334,0,0.0663242022123135,0
INV_132328,V761,2023-03-23,2023-03-11,6909.0,1050.25,7991.69,N,2023-06-26,14.0,2,,3.0,Credit,35,10374,27.13,High,1.0,-0.07429379188999427,27.13,-0.07671906226349304,0.1314177601984061,0.3927566177175228,0,0.05634547143734464,0
INV_955524,V414,2023-10-04,2023-10-13,55640.0,5887.31,62524.25,Pending,2023-11-27,19.0,3,Jane Doe,8.0,Credit Note,3,33612,-12.04,yes,1.0,-0.06643969994340776,12.04,0.028869677202308187,0.09416042575480714,0.1837383915690278,0,0.05959009630058887,0
INV_297989,V696,2023-04-13,2023-05-18,21616.0,1706.63,24544.2,Paid,2023-04-20,1.0,3,John Smith,10.0,Credit,14,1126,5.31,High,1.0,-0.0719234294870383,5.31,-0.3512497848745762,0.06953292427538889,0.1430021536285941,0,0.011219258512729424,0
INV_939598,V280,2023-03-05,2023-12-01,13449.0,2123.72,14585.87,0,2023-01-16,10.0,4,jane,4.0,Debit Note,8,22760,-18.42,TRUE,1.0,-0.07323972443127855,18.42,-0.16119005383613402,0.14560118799907032,0.38408645296167576,0,0.05178482315290095,0
INV_618857,V407,2023-01-18,2023-06-12,99615.0,13209.86,111831.69,Nan,2023-07-21,21.0,5,john,3.0,invoice,25,23822,-34.27,FALSE,0.0,-0.059352143904107486,34.27,0.07110517298862867,0.11812268955248732,0.4703462047291158,1,-0.0004762153883084985,1
INV_562815,V271,2023-10-17,2023-08-13,55373.0,4008.34,64382.24,Nan,2023-10-12,3.0,2,,10.0,Debit Note,32,18456,4.58,FALSE,0.0,-0.0664827329726856,4.58,-0.30901428908825573,0.06225847376543594,0.11338868995777548,0,0.04240228261586798,0
INV_875999,V506,2023-10-07,2023-06-15,46623.0,2461.18,51969.27,Rejected,2023-06-01,26.0,2,Tom Brown,7.0,Credit Note,1,30834,30.7,High,1.0,-0.06789299142280221,30.7,0.1766939124544299,0.04735837159151937,0.27718268515272493,0,0.05329327332036643,0
INV_269263,V389,2023-04-28,2023-04-17,79716.0,5075.0,87970.29,Rejected,2023-12-04,26.0,1,Tom Brown,8.0,,30,15195,23.51,Yes,1.0,-0.06255931337826408,23.51,0.1766939124544299,0.05768993145299396,0.19954594954381735,0,0.03887160217571228,0
INV_421991,V656,2023-09-16,2023-07-08,25278.0,3815.2,27855.5,Paid,2023-08-14,1.0,1,Tom Brown,4.0,,37,938,-0.37,Yes,1.0,-0.07133321617911521,0.37,-0.3512497848745762,0.13696397479851374,0.29806411096700947,0,0.004873848473056608,0
INV_801791,V681,2023-04-25,2023-06-06,83510.0,4565.09,93327.39,0,2023-08-13,17.0,4,Jane Doe,2.0,Invoice,44,39363,17.02,yes,1.0,-0.06194782531429353,17.02,-0.013365818584012302,0.04891479339559373,0.42545443785046055,0,0.04550212793794245,0
INV_771434,V555,2023-01-07,2023-03-15,87828.0,5526.38,98319.74,Y,2023-09-15,10.0,4,john,9.0,Adjustment,22,3603,69.2,FALSE,0.0,-0.06125188291571027,69.2,-0.16119005383613402,0.05620824465158268,0.3590288846585622,0,0.030142277542115514,1
INV_544090,V435,2023-06-26,2023-12-01,3716.0,235.81,4108.94,Rejected,2023-03-01,29.0,4,Tom Brown,4.0,Credit,29,29168,98.33,Yes,1.0,-0.07480841534499111,98.33,0.24004715613391064,0.05738949704790044,0.6359587564890848,1,-0.040517727524526204,1
INV_123749,V887,2023-08-20,2023-02-26,47902.0,3694.88,53769.17,Approved,2023-12-10,3.0,2,jane,4.0,Credit,5,34299,61.48,no,0.0,-0.06768685193049373,61.48,-0.30901428908825573,0.06871744533159058,0.4943295137493371,0,0.048621647837032156,1
INV_118193,V203,2023-12-08,2023-03-27,14134.0,1308.12,15622.73,Paid,2023-02-21,4.0,2,Jane Doe,9.0,Credit,7,12233,87.68,1,1.0,-0.0731293213411837,87.68,-0.2878965411950955,0.08373184456237802,0.3958503454475012,0,0.004349755340277539,1
INV_641164,V168,2023-09-12,2023-05-18,69258.0,5107.32,76014.39,Paid,2023-01-23,3.0,3,john,2.0,Adjustment,33,24575,-47.71,0,0.0,-0.06424485427784343,47.71,-0.30901428908825573,0.06718885726768313,0.542331114218807,0,0.0410441863301923,0
INV_169730,V567,2023-09-11,2023-03-24,15209.0,1267.59,17315.72,N,2023-07-10,5.0,4,Tom Brown,5.0,,37,17237,-33.73,1,1.0,-0.07295606101731224,33.73,-0.2667787933019352,0.07320457942262867,0.41079803119875274,0,0.05043895826024769,0
INV_161907,V544,2023-04-06,2023-09-12,4513.0,719.17,5309.87,Pending,2023-08-14,19.0,4,john,4.0,,12,39582,60.29,TRUE,1.0,-0.07467996094673476,60.29,0.028869677202308187,0.13544022735019878,0.49013644376969323,0,0.03583424200923968,1
INV_226171,V726,2023-02-13,2023-09-06,15299.0,1194.2,16571.43,Approved,2023-03-02,18.0,5,Tom Brown,3.0,Credit Note,25,44237,1.92,1,1.0,-0.07294155550182532,1.92,0.007751929309147943,0.07206378689105286,0.3665111004967372,0,0.028101270869148764,0
INV_137056,V638,2023-04-18,2023-08-24,23916.0,3500.16,27409.25,N,2023-04-16,999.0,2,Mike Johnson,1.0,Debit Note,27,48392,-5.33,no,0.0,-0.0715527329801505,5.33,20.72426261249935,0.12769995530705874,3.493939938470932,1,-0.14621286258680866,1
INV_168037,V913,2023-04-16,2023-03-05,96303.0,7785.47,102799.61,N,2023-08-27,0.0,3,,1.0,Credit,13,44561,-24.13,High,1.0,-0.05988594687402591,24.13,-0.37236753276773643,0.07573443128821208,0.5152223192899656,0,0.008820324504055566,0
INV_797849,V355,2023-11-13,2023-12-17,75726.0,5275.69,83905.56,Rejected,2023-06-09,6.0,3,john,2.0,,33,14506,-45.09,no,0.0,-0.06320239123151725,45.09,-0.24566104540877498,0.06287652451160566,0.5247596350576197,0,0.04267217788678912,0
INV_650349,V226,2023-01-08,2023-05-27,50063.0,1467.85,28000.38,0,2023-01-16,19.0,2,John Smith,7.0,Adjustment,6,23458,-36.9,0,0.0,-0.0673385583864135,36.9,0.028869677202308187,0.052422502837461485,0.27349816325762893,0,0.052653908323394505,0
INV_620858,V183,2023-05-14,2023-12-20,24796.0,1442.72,26944.84,Pending,2023-08-17,18.0,3,john,10.0,,45,43588,59.73,TRUE,1.0,-0.07141090127316735,59.73,0.007751929309147943,0.05354346138258754,0.2546349696510056,0,0.028328908528321706,1
INV_220566,V806,2023-01-02,2023-02-03,64326.0,3901.99,72641.59,Pending,2023-05-17,27.0,4,JANE,5.0,Debit Note,12,49211,-20.18,Yes,1.0,-0.0650397565265263,20.18,0.19781166034759015,0.05371564691797082,0.3582197003574438,0,0.044648538967670626,0
INV_671766,V132,2023-01-21,2023-08-03,99871.0,8199.01,114546.57,Rejected,2023-01-28,6.0,5,Tom Brown,3.0,Invoice,10,6609,70.67,0,0.0,-0.05931088377116694,70.67,-0.24566104540877498,0.07157796169715078,0.6057213335655496,1,-0.007794604433886465,1
INV_569511,V657,2023-03-19,2023-01-28,95358.0,5107.32,112202.62,N,2023-01-15,21.0,3,Jane Doe,4.0,invoice,3,26877,17.94,1,1.0,-0.060038254786638504,17.94,0.07110517298862867,0.045518723181330344,0.346493426905622,0,0.031113701594120635,0
INV_676680,V933,2023-02-04,2023-09-14,11348.0,5107.32,13043.01,Nan,2023-01-22,1.0,2,Mike Johnson,6.0,,21,4413,-13.66,TRUE,1.0,-0.07357834763170083,13.66,-0.3512497848745762,0.3915752575517461,0.2883831372575266,0,0.02322843400838903,0
INV_345646,V220,2023-03-18,2023-03-08,50491.0,3791.34,54811.2,Ok,2023-04-27,28.0,1,John Smith,5.0,Adjustment,6,20281,-24.19,0,0.0,-0.06726957660165352,24.19,0.21892940824075038,0.06917089937822928,0.3138633265564433,0,0.03684401490236322,0
INV_595780,V752,2023-08-06,2023-01-19,17873.0,2492.49,20667.15,Approved,2023-10-19,28.0,4,Mike Johnson,8.0,Invoice,32,44124,35.02,No,0.0,-0.0725266977588996,35.02,0.21892940824075038,0.12060153431895543,0.3024047507878925,0,0.037467874273739155,0
INV_523171,V234,2023-03-07,2023-02-21,50036.0,8260.4,57571.59,Approved,2023-07-04,0.0,4,Jane Doe,1.0,Credit Note,12,23360,-37.29,Yes,1.0,-0.06734291004105958,37.29,-0.37236753276773643,0.14348049098522378,0.5761937119233724,0,0.024662354244515294,0
INV_436095,V360,2023-05-11,2023-07-13,66276.0,4431.54,73167.0,Paid,2023-01-25,15.0,1,Tom Brown,1.0,invoice,45,47830,11.27,Yes,1.0,-0.06472547035764317,11.27,-0.05560131437033279,0.06056746894091598,0.3900952912270786,0,0.035060955280134865,0
INV_877190,V502,2023-10-11,2023-12-16,5178.0,275.65,5637.85,Approved,2023-06-24,0.0,2,john,4.0,Debit Note,8,31229,8.32,no,0.0,-0.07457278130452591,8.32,-0.37236753276773643,0.0488927516695194,0.3457296861760656,0,0.002442991366918834,0
INV_979051,,2023-01-05,2023-12-10,18075.0,3223.47,21055.3,Pending,2023-09-28,27.0,3,Mike Johnson,8.0,,46,4259,-3.11,yes,1.0,-0.0724941409352512,3.11,0.19781166034759015,0.1530954201554953,0.18350057723918875,0,0.014283342249359399,0
INV_982304,V337,2023-11-27,2023-11-02,68427.0,11864.81,77428.37,Approved,2023-03-19,10.0,2,jane,4.0,Credit,13,17485,20.52,no,0.0,-0.06437878853750593,20.52,-0.16119005383613402,0.15323595214518917,0.3486142657829213,0,0.06005600196782457,0
INV_391208,V711,2023-06-28,2023-03-17,37312.0,2799.84,44027.79,0,2023-10-10,0.0,5,John Smith,1.0,Debit Note,6,2656,58.94,FALSE,0.0,-0.06939366758612056,58.94,-0.37236753276773643,0.06359256278818447,0.6615538634323845,1,-0.0026407359918054762,1
INV_944794,V819,2023-04-23,2023-05-15,30380.0,3914.81,32318.83,0,2023-01-08,13.0,2,Mike Johnson,9.0,Credit,32,41525,-33.03,1,1.0,-0.0705109146234015,33.03,-0.09783681015665328,0.12113093202940824,0.2028677044481783,0,0.053525155226067656,0
INV_837676,V635,2023-08-06,2023-08-02,55082.0,9333.02,64656.86,Paid,2023-10-18,22.0,4,,2.0,Adjustment,50,4360,-43.37,0,0.0,-0.06652963413942663,43.37,0.09222292088178892,0.14434694168569276,0.5172493649601537,0,0.023331095156803816,0
INV_895808,V660,2023-07-10,2023-01-13,2746.0,217.33,3234.65,1,2023-11-21,29.0,2,John Smith,5.0,Invoice,39,2763,58.17,No,0.0,-0.07496475256746117,58.17,0.24004715613391064,0.06718810381339557,0.4405100239335789,1,-0.013938182998254,1
INV_173783,V746,2023-05-23,2023-09-04,68226.0,5107.32,77020.81,1,2023-12-01,15.0,4,,8.0,,47,4018,-6.06,yes,1.0,-0.06441118418876005,6.06,-0.05560131437033279,0.06631090999951832,0.18940243399330195,0,0.03859535033857586,0
INV_896806,V277,2023-06-14,2023-06-22,67851.0,5107.32,77739.15,Paid,2023-12-26,18.0,3,jane,1.0,,13,12038,-47.85,High,1.0,-0.0644716238366222,47.85,0.007751929309147943,0.0656981713846884,0.5326071141636967,0,0.03796040418700075,0
INV_974026,V553,2023-11-16,2023-04-21,88944.0,13794.21,101833.81,Rejected,2023-01-27,19.0,1,jane,9.0,Debit Note,27,33417,32.77,FALSE,0.0,-0.061072014523672544,32.77,0.028869677202308187,0.1354580566120427,0.16985485448508073,0,0.02077786253389391,0
INV_779962,V611,2023-06-09,2023-11-23,62325.0,5952.16,73284.9,Nan,2023-05-16,27.0,3,Mike Johnson,8.0,invoice,32,46565,39.96,0,0.0,-0.06536226248751868,39.96,0.19781166034759015,0.08121945994331711,0.29262420154964225,0,0.058170490772468886,0
INV_883444,V905,2023-01-18,2023-12-03,1847.0,258.46,2059.3,Pending,2023-05-02,8.0,3,Sarah Williams,5.0,Adjustment,37,21443,-10.46,TRUE,1.0,-0.075109646549936,10.46,-0.2034255496224545,0.12550866799397853,0.3119157617533554,0,0.0378962601227969,0
INV_196798,V824,2023-09-12,2023-01-28,66812.0,11617.07,70429.36,0,2023-02-24,18.0,5,,7.0,Debit Note,30,39101,-5.49,0,0.0,-0.06463908195429889,5.49,0.007751929309147943,0.16494640871363875,0.235560605787232,0,0.04216428683261497,0
INV_180926,V587,2023-04-03,2023-01-24,6995.0,481.14,7963.51,Paid,2023-04-02,20.0,1,Mike Johnson,10.0,,45,31112,-21.17,TRUE,1.0,-0.07427993106408455,21.17,0.049987425095468434,0.06041808197641492,0.10586409997713717,0,0.010180751469989924,0
INV_840445,V741,2023-08-27,2023-02-12,57055.0,6425.09,60590.87,Paid,2023-01-13,15.0,5,Mike Johnson,5.0,,32,7979,-33.4,1,1.0,-0.06621164100547462,33.4,-0.05560131437033279,0.10604056353704774,0.3967825253566449,0,0.06708777886218964,0
INV_370055,V874,2023-05-15,2023-06-18,58682.0,5630.2,65797.98,Paid,2023-09-21,17.0,5,jane,2.0,Invoice,21,44118,20.01,yes,1.0,-0.06594941351995008,20.01,-0.013365818584012302,0.085567976402923,0.4552247554915919,0,0.06211581764910573,0
INV_810123,V175,2023-11-05,2023-02-02,6788.0,577.49,7367.53,Pending,2023-12-18,8.0,5,Sarah Williams,9.0,Debit Note,46,35992,-41.96,No,0.0,-0.07431329374970445,41.96,-0.2034255496224545,0.078383121616064,0.30625649119330906,0,0.008770281978942529,0
INV_738760,V354,2023-02-28,2023-03-01,60805.0,4464.01,70542.65,Pending,2023-08-06,8.0,1,jane,8.0,Invoice,12,1106,10.42,No,0.0,-0.06560724452685322,10.42,-0.2034255496224545,0.06328100801430057,0.16489528134873885,0,0.0318270299620515,0
INV_408415,V247,2023-10-11,2023-06-22,62132.0,7935.02,65498.03,Paid,2023-12-04,19.0,5,Jane Doe,1.0,,32,155,86.25,0,0.0,-0.06539336875961839,86.25,0.028869677202308187,0.12114898722908156,0.69115912533227,0,0.005749006774983356,1
INV_390277,V251,2023-11-05,2023-05-02,88005.0,7099.32,99114.24,Y,2023-08-11,28.0,2,John ,5.0,Credit Note,19,24083,68.86,1,1.0,-0.06122335540191934,68.86,0.21892940824075038,0.0716276490643524,0.4666640823164964,0,0.03451578442338871,1
INV_952088,V729,2023-10-14,2023-05-07,78255.0,8024.67,84894.27,Paid,2023-08-22,23.0,3,Sarah Williams,6.0,credit note,50,11928,-2.87,FALSE,0.0,-0.06279478624633497,2.87,0.11334066877494917,0.09452546090566537,0.23817005756550938,0,0.034760280283004874,0
